Date,Salesperson,Customer,Car Make,Car Year,Original manufacture sale,Car Tax rate,Gov Income,Profit Rate,Profit Income,Sale Price,Commission Rate,Commission Earned,Company Revenue
10/21/2015,Donna Lee,Customer_67871,Lamborghini,2017,518231.562,0.15,77734.7343,0.25,148991.5741,744957.87,0.09,67046.20833,159680.0997
2/26/2015,Patricia Wilson,Customer_67878,Nissan,2015,23498.37,0.15,3524.7555,0.25,6755.781375,33778.91,0.05,1688.945344,8591.594656
3/16/2009,Mary Butler,Customer_67886,Chevrolet,2021,29466.036,0.15,4419.9054,0.25,8471.48535,42357.43,0.14,5930.039745,6961.354255
12/8/2015,Mary Butler,Customer_67897,Chevrolet,2020,20009.22,0.15,3001.383,0.25,5752.65075,28763.25,0.1,2876.325375,5877.704625
10/1/2009,Matthew White,Customer_67915,Tesla,2017,54837.036,0.15,8225.5554,0.25,15765.64785,78828.24,0.02,1576.564785,22414.63922
9/28/2015,Karen Green,Customer_67918,Mazda,2016,24519.264,0.15,3677.8896,0.25,7049.2884,35246.44,0.12,4229.57304,6497.60296
12/31/2009,Anthony Hernandez,Customer_67925,Chevrolet,2017,28379.16,0.15,4256.874,0.25,8159.0085,40795.04,0.08,3263.6034,9152.2766
9/9/2015,David Williams,Customer_67948,BMW,2022,44191.872,0.15,6628.7808,0.25,12705.1632,63525.82,0.14,8893.61424,10440.33376
4/26/2015,Daniel Taylor,Customer_67950,Toyota,2019,21822.048,0.15,3273.3072,0.25,6273.8388,31369.19,0.08,2509.53552,7037.60648
9/10/2009,Elizabeth Thomas,Customer_67958,Nissan,2017,13248.768,0.15,1987.3152,0.25,3809.0208,19045.1,0.04,761.80416,5034.52784
10/30/2015,Donna Lee,Customer_67959,Mazda,2023,29352.744,0.15,4402.9116,0.25,8438.9139,42194.57,0.02,843.89139,11997.93461
10/30/2009,Nancy King,Customer_67962,Tesla,2015,63217.602,0.15,9482.6403,0.25,18175.06058,90875.3,0.09,8178.777259,19478.92074
12/4/2009,Linda Anderson,Customer_67963,Lamborghini,2024,247350.792,0.15,37102.6188,0.25,71113.3527,355566.76,0.03,10667.00291,97548.96509
3/11/2009,Margaret Lopez,Customer_67964,Tesla,2018,35622.72,0.15,5343.408,0.25,10241.532,51207.66,0.14,7169.0724,8415.8676
9/11/2009,Jennifer Davis,Customer_67970,Mercedes,2015,284437.296,0.15,42665.5944,0.25,81775.7226,408878.61,0.04,16355.14452,108086.1695
2/7/2015,Kevin Lewis,Customer_67997,Nissan,2016,31995.3,0.15,4799.295,0.25,9198.64875,45993.24,0.15,6898.986563,7098.953437
3/13/2009,John Smith,Customer_68001,Toyota,2017,28659.978,0.15,4298.9967,0.25,8239.743675,41198.72,0.11,4531.859021,8006.882979
7/16/2009,David Williams,Customer_68005,Ford,2018,37534.14,0.15,5630.121,0.25,10791.06525,53955.33,0.05,2697.766313,13723.42369
6/22/2009,Dorothy Hall,Customer_68006,Chevrolet,2024,13907.088,0.15,2086.0632,0.25,3998.2878,19991.44,0.04,799.65756,5284.69444
12/12/2009,Michael Jones,Customer_68053,Honda,2015,23993.424,0.15,3599.0136,0.25,6898.1094,34490.55,0.04,1379.62188,9117.50412
11/4/2015,Linda Anderson,Customer_68064,BMW,2024,35744.502,0.15,5361.6753,0.25,10276.54433,51382.72,0.03,1541.481649,14096.73635
7/28/2015,Jessica Brown,Customer_68066,Toyota,2017,20297.94,0.15,3044.691,0.25,5835.65775,29178.29,0.06,1750.697325,7129.652675
4/28/2009,Emily Johnson,Customer_68079,Nissan,2018,19467.72,0.15,2920.158,0.25,5596.9695,27984.85,0.02,559.69695,7957.43305
11/8/2015,Emily Johnson,Customer_68082,BMW,2016,57710.376,0.15,8656.5564,0.25,16591.7331,82958.67,0.02,1659.17331,23589.12069
1/23/2015,Ryan Robinson,Customer_68103,Mercedes,2024,104328.432,0.15,15649.2648,0.25,29994.4242,149972.12,0.04,5998.88484,39644.80316
4/24/2009,Mary Butler,Customer_68108,Honda,2016,22616.328,0.15,3392.4492,0.25,6502.1943,32510.97,0.03,975.329145,8919.312855
12/13/2015,Karen Green,Customer_68129,Toyota,2018,28457.856,0.15,4268.6784,0.25,8181.6336,40908.17,0.12,4908.98016,7541.33384
3/28/2015,Linda Anderson,Customer_68139,Nissan,2019,17429.886,0.15,2614.4829,0.25,5011.092225,25055.46,0.11,2756.100724,4869.473276
11/17/2009,John Smith,Customer_68140,Nissan,2021,14162.292,0.15,2124.3438,0.25,4071.65895,20358.29,0.02,407.165895,5788.832105
11/19/2015,Richard Pierce,Customer_68144,Honda,2018,20763.216,0.15,3114.4824,0.25,5969.4246,29847.12,0.11,3283.18353,5800.72047
3/2/2009,Sandra Moore,Customer_68148,Mercedes,2015,467282.808,0.15,70092.4212,0.25,134343.8073,671719.04,0.02,13434.38073,191001.8513
8/16/2015,Christopher Martinez,Customer_68150,Honda,2020,23761.476,0.15,3564.2214,0.25,6831.42435,34157.12,0.14,4781.997045,5613.646955
3/31/2009,Anthony Hernandez,Customer_68159,Tesla,2017,54469.98,0.15,8170.497,0.25,15660.11925,78300.6,0.15,11745.08944,12085.53056
6/30/2009,Ryan Robinson,Customer_68161,Mazda,2022,27683.898,0.15,4152.5847,0.25,7959.120675,39795.6,0.01,397.9560338,11713.74597
2/15/2009,Michael Jones,Customer_68166,Ford,2021,65672.262,0.15,9850.8393,0.25,18880.77533,94403.88,0.11,10384.42643,18347.19157
1/3/2015,Barbara Garcia,Customer_68167,Lamborghini,2019,400054.596,0.15,60008.1894,0.25,115015.6964,575078.48,0.07,40255.49372,134768.3903
7/12/2009,James Miller,Customer_68170,Nissan,2019,17453.412,0.15,2618.0118,0.25,5017.85595,25089.28,0.07,1756.249583,5879.618417
5/4/2015,Mary Butler,Customer_68171,Mazda,2021,26525.88,0.15,3978.882,0.25,7626.1905,38130.95,0.08,3050.4762,8554.5938
9/25/2009,Dorothy Hall,Customer_68179,Honda,2020,30713.904,0.15,4607.0856,0.25,8830.2474,44151.24,0.04,1766.04948,11671.28652
6/8/2015,Nancy King,Customer_68185,Honda,2019,30648.24,0.15,4597.236,0.25,8811.369,44056.85,0.05,2202.84225,11205.76775
7/21/2009,Elizabeth Thomas,Customer_68197,BMW,2020,64362.102,0.15,9654.3153,0.25,18504.10433,92520.52,0.09,8326.846946,19831.57105
4/29/2009,Anthony Hernandez,Customer_68216,Tesla,2023,48594.972,0.15,7289.2458,0.25,13971.05445,69855.27,0.13,9081.185393,12179.11261
7/17/2009,James Miller,Customer_68223,Toyota,2021,17054.34,0.15,2558.151,0.25,4903.12275,24515.61,0.06,1470.936825,5990.333175
7/21/2009,Elizabeth Thomas,Customer_68225,Honda,2024,17180.028,0.15,2577.0042,0.25,4939.25805,24696.29,0.14,3457.480635,4058.781365
9/24/2015,Christopher Martinez,Customer_68242,Honda,2016,30753.726,0.15,4613.0589,0.25,8841.696225,44208.48,0.07,3094.593679,10360.16032
5/10/2009,Linda Anderson,Customer_68269,Lamborghini,2016,442111.848,0.15,66316.7772,0.25,127107.1563,635535.78,0.09,57198.22034,136225.7117
4/29/2009,Nancy King,Customer_68270,Nissan,2023,29363.292,0.15,4404.4938,0.25,8441.94645,42209.73,0.09,3798.875903,9047.562097
9/6/2009,William Young,Customer_68274,Toyota,2021,24394.914,0.15,3659.2371,0.25,7013.537775,35067.69,0.11,3857.445776,6815.330224
7/1/2009,Edward Adams,Customer_68276,Honda,2024,19169.136,0.15,2875.3704,0.25,5511.1266,27555.63,0.08,2204.45064,6182.04336
6/13/2015,Linda Anderson,Customer_68278,Lamborghini,2016,159858.072,0.15,23978.7108,0.25,45959.1957,229795.98,0.02,4595.91957,65341.98843
12/20/2009,Jessica Brown,Customer_68279,Tesla,2022,36002.34,0.15,5400.351,0.25,10350.67275,51753.36,0.14,7245.470925,8505.549075
9/19/2015,Jacob Walker,Customer_68295,Nissan,2017,16409.952,0.15,2461.4928,0.25,4717.8612,23589.31,0.08,1887.14448,5292.21352
2/1/2009,James Miller,Customer_68305,Tesla,2022,55409.256,0.15,8311.3884,0.25,15930.1611,79650.81,0.02,1593.01611,22648.53789
5/2/2009,Donna Lee,Customer_68322,Toyota,2021,18341.802,0.15,2751.2703,0.25,5273.268075,26366.34,0.01,263.6634038,7760.874596
6/21/2009,Jacob Walker,Customer_68325,Toyota,2018,13274.58,0.15,1991.187,0.25,3816.44175,19082.21,0.1,1908.220875,3899.409125
10/2/2009,Matthew White,Customer_68338,Toyota,2018,13801.794,0.15,2070.2691,0.25,3968.015775,19840.08,0.03,595.2023663,5443.083634
12/29/2009,Jacob Walker,Customer_68350,Mazda,2018,16434,0.15,2465.1,0.25,4724.775,23623.88,0.1,2362.3875,4827.4925
10/21/2015,Anthony Hernandez,Customer_68356,Honda,2019,23357.232,0.15,3503.5848,0.25,6715.2042,33576.02,0.14,4700.64294,5518.14506
1/29/2015,Karen Green,Customer_68370,Mercedes,2022,204298.92,0.15,30644.838,0.25,58735.9395,293679.7,0.05,14683.98488,74696.79512
12/13/2015,Barbara Garcia,Customer_68373,Toyota,2021,25209.456,0.15,3781.4184,0.25,7247.7186,36238.59,0.03,1087.15779,9941.97621
1/19/2015,Jennifer Davis,Customer_68395,Ford,2019,48740.904,0.15,7311.1356,0.25,14013.0099,70065.05,0.02,1401.30099,19922.84501
4/6/2009,Elizabeth Thomas,Customer_68401,Honda,2016,22644,0.15,3396.6,0.25,6510.15,32550.75,0.11,3580.5825,6326.1675
2/10/2015,Barbara Garcia,Customer_68402,Nissan,2017,24106.068,0.15,3615.9102,0.25,6930.49455,34652.47,0.02,693.049455,9853.352545
2/13/2015,Emily Johnson,Customer_68406,Ford,2016,32829.954,0.15,4924.4931,0.25,9438.611775,47193.06,0.07,3303.514121,11059.59188
9/22/2015,Richard Pierce,Customer_68415,Tesla,2023,31527.756,0.15,4729.1634,0.25,9064.22985,45321.15,0.01,453.2114925,13340.18251
4/9/2009,Michael Jones,Customer_68416,Mercedes,2019,468400.464,0.15,70260.0696,0.25,134665.1334,673325.67,0.14,94265.59338,110659.6126
2/1/2015,Emily Johnson,Customer_68419,Toyota,2020,24559.71,0.15,3683.9565,0.25,7060.916625,35304.58,0.07,2471.320819,8273.549181
10/31/2009,John Smith,Customer_68420,Nissan,2024,14375.46,0.15,2156.319,0.25,4132.94475,20664.72,0.1,2066.472375,4222.787625
10/13/2015,Jacob Walker,Customer_68422,Mazda,2016,13995.072,0.15,2099.2608,0.25,4023.5832,20117.92,0.12,2414.14992,3708.69808
5/27/2015,Ryan Robinson,Customer_68426,Chevrolet,2016,33157.584,0.15,4973.6376,0.25,9532.8054,47664.03,0.14,6672.96378,7833.48222
11/8/2015,Christopher Martinez,Customer_68435,Nissan,2021,16484.166,0.15,2472.6249,0.25,4739.197725,23695.99,0.11,2606.558749,4605.265251
7/30/2009,Elizabeth Thomas,Customer_68451,Mazda,2023,20151.936,0.15,3022.7904,0.25,5793.6816,28968.41,0.02,579.36816,8237.10584
10/25/2009,William Young,Customer_68460,Tesla,2020,35416.44,0.15,5312.466,0.25,10182.2265,50911.13,0.02,1018.22265,14476.46735
4/21/2009,Jacob Walker,Customer_68470,Mercedes,2020,283879.278,0.15,42581.8917,0.25,81615.29243,408076.46,0.13,53049.94008,71147.24192
4/1/2009,Christopher Martinez,Customer_68494,Mazda,2015,16716.336,0.15,2507.4504,0.25,4805.9466,24029.73,0.04,961.18932,6352.20468
7/30/2015,Jessica Brown,Customer_68512,Nissan,2023,20610.72,0.15,3091.608,0.25,5925.582,29627.91,0.04,1185.1164,7832.0736
8/10/2015,Edward Adams,Customer_68530,Chevrolet,2022,31973.76,0.15,4796.064,0.25,9192.456,45962.28,0.12,5515.4736,8473.0464
10/29/2015,David Williams,Customer_68541,Chevrolet,2017,24568.008,0.15,3685.2012,0.25,7063.3023,35316.51,0.13,4591.146495,6157.355505
10/7/2015,Ryan Robinson,Customer_68562,Lamborghini,2024,490830.78,0.15,73624.617,0.25,141113.8493,705569.25,0.1,70556.92463,144181.5454
4/15/2015,Jennifer Davis,Customer_68563,Ford,2020,62007.66,0.15,9301.149,0.25,17827.20225,89136.01,0.1,8913.601125,18214.74888
8/30/2009,Jessica Brown,Customer_68564,Tesla,2016,32695.29,0.15,4904.2935,0.25,9399.895875,46999.48,0.03,1409.984381,12894.20562
4/30/2015,Nancy King,Customer_68571,Honda,2018,20471.508,0.15,3070.7262,0.25,5885.55855,29427.79,0.09,2648.501348,6307.780652
4/13/2009,Daniel Taylor,Customer_68586,Tesla,2019,26697.6,0.15,4004.64,0.25,7675.56,38377.8,0.08,3070.224,8609.976
1/13/2015,Barbara Garcia,Customer_68588,Nissan,2018,22773.78,0.15,3416.067,0.25,6547.46175,32737.31,0.14,4583.223225,5380.306775
10/10/2015,William Young,Customer_68600,Chevrolet,2023,28992.636,0.15,4348.8954,0.25,8335.38285,41676.91,0.13,5417.998853,7266.275147
12/15/2009,Kevin Lewis,Customer_68608,Ford,2015,29805.984,0.15,4470.8976,0.25,8569.2204,42846.1,0.04,1713.84408,11326.27192
7/26/2009,Barbara Garcia,Customer_68618,Ford,2015,27826.488,0.15,4173.9732,0.25,8000.1153,40000.58,0.14,5600.08071,6574.01129
8/22/2009,Mary Butler,Customer_68624,Honda,2015,26312.796,0.15,3946.9194,0.25,7564.92885,37824.64,0.14,5295.450195,6216.393805
3/6/2009,Christopher Martinez,Customer_68639,Tesla,2021,25706.52,0.15,3855.978,0.25,7390.6245,36953.12,0.05,1847.656125,9398.943875
11/4/2009,Elizabeth Thomas,Customer_68640,Chevrolet,2024,14582.88,0.15,2187.432,0.25,4192.578,20962.89,0.04,838.5156,5541.4944
8/25/2015,Elizabeth Thomas,Customer_68641,Ford,2022,40281.336,0.15,6042.2004,0.25,11580.8841,57904.42,0.13,7527.574665,10095.50934
3/14/2015,Patricia Wilson,Customer_68656,Honda,2017,18283.53,0.15,2742.5295,0.25,5256.514875,26282.57,0.03,788.4772313,7210.562769
12/24/2015,Donna Lee,Customer_68699,Ford,2017,62554.464,0.15,9383.1696,0.25,17984.4084,89922.04,0.12,10790.64504,16576.93096
9/11/2009,Barbara Garcia,Customer_68701,Toyota,2020,23199.66,0.15,3479.949,0.25,6669.90225,33349.51,0.1,3334.951125,6814.898875
9/3/2009,David Williams,Customer_68708,Honda,2021,14231.91,0.15,2134.7865,0.25,4091.674125,20458.37,0.01,204.5837063,6021.876294
6/20/2009,Emily Johnson,Customer_68713,Toyota,2023,28870.992,0.15,4330.6488,0.25,8300.4102,41502.05,0.08,3320.16408,9310.89392
1/29/2015,Dorothy Hall,Customer_68719,Ford,2018,56192.22,0.15,8428.833,0.25,16155.26325,80776.32,0.05,4038.815813,20545.28419
1/7/2009,Matthew White,Customer_68722,Nissan,2020,18655.35,0.15,2798.3025,0.25,5363.413125,26817.07,0.09,2413.535906,5748.184094
2/15/2015,Christopher Martinez,Customer_68723,Nissan,2018,25490.766,0.15,3823.6149,0.25,7328.595225,36642.98,0.13,4763.586896,6388.627104
2/19/2015,Edward Adams,Customer_68729,Ford,2019,35310.24,0.15,5296.536,0.25,10151.694,50758.47,0.05,2537.9235,12910.3065
12/11/2015,Jennifer Davis,Customer_68737,Toyota,2022,18479.664,0.15,2771.9496,0.25,5312.9034,26564.52,0.08,2125.16136,5959.69464
2/7/2015,Joseph Scott,Customer_68742,Tesla,2017,41876.64,0.15,6281.496,0.25,12039.534,60197.67,0.04,2407.9068,15913.1232
6/24/2015,David Williams,Customer_68743,Lamborghini,2023,337163.832,0.15,50574.5748,0.25,96934.6017,484673.01,0.11,53314.03094,94195.14706
12/28/2015,Jennifer Davis,Customer_68744,Ford,2020,37399.752,0.15,5609.9628,0.25,10752.4287,53762.14,0.14,7526.70009,8835.68791
5/8/2015,Sandra Moore,Customer_68750,Honda,2023,31813.176,0.15,4771.9764,0.25,9146.2881,45731.44,0.09,4115.829645,9802.434355
11/1/2015,Linda Anderson,Customer_68757,Nissan,2021,30136.68,0.15,4520.502,0.25,8664.2955,43321.48,0.05,2166.073875,11018.72613
10/24/2009,Emily Johnson,Customer_68766,Mazda,2018,24223.68,0.15,3633.552,0.25,6964.308,34821.54,0.04,1392.8616,9204.9984
12/24/2015,Ryan Robinson,Customer_68782,Ford,2022,26455.536,0.15,3968.3304,0.25,7605.9666,38029.83,0.02,760.59666,10813.69734
6/6/2009,Nancy King,Customer_68801,Chevrolet,2024,23685.42,0.15,3552.813,0.25,6809.55825,34047.79,0.1,3404.779125,6957.590875
8/28/2009,Ryan Robinson,Customer_68807,BMW,2019,43560.822,0.15,6534.1233,0.25,12523.73633,62618.68,0.13,8140.428611,10917.42939
5/18/2015,Mary Butler,Customer_68813,Toyota,2022,15616.848,0.15,2342.5272,0.25,4489.8438,22449.22,0.04,897.96876,5934.40324
11/15/2009,Elizabeth Thomas,Customer_68816,Ford,2017,55369.38,0.15,8305.407,0.25,15918.69675,79593.48,0.1,7959.348375,16264.75163
8/10/2009,Barbara Garcia,Customer_68823,Honda,2017,25012.776,0.15,3751.9164,0.25,7191.1731,35955.87,0.13,4674.262515,6268.831485
10/28/2009,Michael Jones,Customer_68828,Honda,2020,22083.264,0.15,3312.4896,0.25,6348.9384,31744.69,0.12,3809.36304,5852.06296
1/16/2009,Jessica Brown,Customer_68830,Ford,2023,25976.784,0.15,3896.5176,0.25,7468.3254,37341.63,0.06,2240.49762,9124.34838
7/22/2015,Anthony Hernandez,Customer_68845,Toyota,2019,30472.704,0.15,4570.9056,0.25,8760.9024,43804.51,0.02,876.09024,12455.71576
2/14/2009,Jennifer Davis,Customer_68847,Toyota,2024,30497.328,0.15,4574.5992,0.25,8767.9818,43839.91,0.09,3945.59181,9396.99019
1/7/2009,Daniel Taylor,Customer_68848,Honda,2017,26692.38,0.15,4003.857,0.25,7674.05925,38370.3,0.1,3837.029625,7840.890375
12/24/2009,Patricia Wilson,Customer_68853,Toyota,2019,20465.952,0.15,3069.8928,0.25,5883.9612,29419.81,0.04,1176.79224,7777.06576
7/2/2009,John Smith,Customer_68874,Tesla,2019,49229.232,0.15,7384.3848,0.25,14153.4042,70767.02,0.04,2830.68084,18707.10716
1/11/2009,Jacob Walker,Customer_68886,BMW,2015,28295.652,0.15,4244.3478,0.25,8134.99995,40675,0.13,5287.749968,7091.598032
2/7/2009,Matthew White,Customer_68899,Nissan,2024,18225.096,0.15,2733.7644,0.25,5239.7151,26198.58,0.07,1833.900285,6139.583715
5/4/2009,Kevin Lewis,Customer_68907,Toyota,2018,12416.238,0.15,1862.4357,0.25,3569.668425,17848.34,0.03,535.4502638,4896.651736
6/21/2015,Joseph Scott,Customer_68908,Chevrolet,2019,19891.872,0.15,2983.7808,0.25,5718.9132,28594.57,0.12,3431.34792,5271.35008
4/6/2009,David Williams,Customer_68947,Mazda,2022,14120.568,0.15,2118.0852,0.25,4059.6633,20298.32,0.08,1623.86532,4553.88668
11/13/2009,Daniel Taylor,Customer_68948,Honda,2018,18271.968,0.15,2740.7952,0.25,5253.1908,26265.95,0.04,1050.63816,6943.34384
1/10/2009,Ryan Robinson,Customer_68956,Honda,2019,16418.124,0.15,2462.7186,0.25,4720.21065,23601.05,0.02,472.021065,6710.904935
3/26/2009,Karen Green,Customer_68967,Mazda,2016,17793.432,0.15,2669.0148,0.25,5115.6117,25578.06,0.13,3325.147605,4459.480395
7/15/2015,Jennifer Davis,Customer_68995,Nissan,2020,13754.832,0.15,2063.2248,0.25,3954.5142,19772.57,0.04,790.90284,5226.83516
4/7/2009,Linda Anderson,Customer_68996,Chevrolet,2024,14564.34,0.15,2184.651,0.25,4187.24775,20936.24,0.05,1046.811938,5325.088062
8/31/2009,Joseph Scott,Customer_68997,Mercedes,2015,209222.046,0.15,31383.3069,0.25,60151.33823,300756.69,0.03,9022.700734,82511.94327
4/27/2009,Edward Adams,Customer_69016,Ford,2024,55336.902,0.15,8300.5353,0.25,15909.35933,79546.8,0.09,7159.211696,17050.6863
8/5/2015,Linda Anderson,Customer_69020,Nissan,2023,15658.722,0.15,2348.8083,0.25,4501.882575,22509.41,0.09,2025.847159,4824.840841
8/16/2009,Mary Butler,Customer_69045,Lamborghini,2016,149913.822,0.15,22487.0733,0.25,43100.22383,215501.12,0.03,6465.033574,59122.26443
12/10/2015,Jessica Brown,Customer_69064,Mazda,2017,27640.98,0.15,4146.147,0.25,7946.78175,39733.91,0.02,794.678175,11298.25183
6/29/2009,Anthony Hernandez,Customer_69067,Tesla,2016,30641.31,0.15,4596.1965,0.25,8809.376625,44046.88,0.05,2202.344156,11203.22584
12/21/2009,James Miller,Customer_69076,Honda,2016,29990.922,0.15,4498.6383,0.25,8622.390075,43111.95,0.03,1293.358511,11827.66949
10/9/2015,Linda Anderson,Customer_69077,BMW,2019,65941.344,0.15,9891.2016,0.25,18958.1364,94790.68,0.12,11374.88184,17474.45416
6/21/2009,Susan Martinez,Customer_69079,Toyota,2015,29979.12,0.15,4496.868,0.25,8618.997,43094.99,0.15,6464.24775,6651.62225
7/26/2015,Kevin Lewis,Customer_69105,Ford,2016,54695.736,0.15,8204.3604,0.25,15725.0241,78625.12,0.08,6290.00964,17639.37436
10/18/2015,Mary Butler,Customer_69108,Toyota,2021,24490.368,0.15,3673.5552,0.25,7040.9808,35204.9,0.12,4224.58848,6489.94352
4/17/2009,Sandra Moore,Customer_69119,Nissan,2022,20413.8,0.15,3062.07,0.25,5868.9675,29344.84,0.1,2934.48375,5996.55625
4/25/2015,Elizabeth Thomas,Customer_69121,Toyota,2017,21389.724,0.15,3208.4586,0.25,6149.54565,30747.73,0.09,2767.295543,6590.710457
1/5/2015,Elizabeth Thomas,Customer_69141,BMW,2022,28952.22,0.15,4342.833,0.25,8323.76325,41618.82,0.1,4161.881625,8504.718375
6/15/2015,William Young,Customer_69165,Nissan,2021,19970.052,0.15,2995.5078,0.25,5741.38995,28706.95,0.07,2009.486483,6727.411517
6/1/2009,Christopher Martinez,Customer_69175,Tesla,2024,60516.036,0.15,9077.4054,0.25,17398.36035,86991.8,0.06,5219.508105,21256.2559
12/15/2015,Joseph Scott,Customer_69177,Mazda,2019,31702.104,0.15,4755.3156,0.25,9114.3549,45571.77,0.08,3645.74196,10223.92404
4/29/2015,Sandra Moore,Customer_69178,Toyota,2023,13378.662,0.15,2006.7993,0.25,3846.365325,19231.83,0.01,192.3182663,5660.849734
9/6/2009,Joseph Scott,Customer_69179,Honda,2018,28034.448,0.15,4205.1672,0.25,8059.9038,40299.52,0.04,1611.98076,10653.09124
4/15/2009,Matthew White,Customer_69184,Toyota,2018,27721.32,0.15,4158.198,0.25,7969.8795,39849.4,0.1,3984.93975,8143.14025
11/30/2015,Sandra Moore,Customer_69185,Honda,2016,30399.012,0.15,4559.8518,0.25,8739.71595,43698.58,0.14,6117.801165,7181.766835
5/13/2009,Matthew White,Customer_69192,BMW,2023,54359.55,0.15,8153.9325,0.25,15628.37063,78141.85,0.05,3907.092656,19875.20734
8/10/2009,Jennifer Davis,Customer_69210,Mazda,2020,26211.924,0.15,3931.7886,0.25,7535.92815,37679.64,0.01,376.7964075,11090.91959
6/23/2009,Sandra Moore,Customer_69211,Mazda,2019,31362.246,0.15,4704.3369,0.25,9016.645725,45083.23,0.13,5860.819721,7860.164279
8/21/2009,Joseph Scott,Customer_69212,Honda,2016,19531.368,0.15,2929.7052,0.25,5615.2683,28076.34,0.02,561.52683,7983.44517
12/31/2015,Karen Green,Customer_69223,Lamborghini,2018,438921.636,0.15,65838.2454,0.25,126189.9704,630949.85,0.09,56785.48666,135242.7273
7/24/2009,Ryan Robinson,Customer_69224,Honda,2016,26026.8,0.15,3904.02,0.25,7482.705,37413.53,0.15,5612.02875,5774.70125
4/2/2009,Joseph Scott,Customer_69227,Toyota,2015,13163.568,0.15,1974.5352,0.25,3784.5258,18922.63,0.07,1324.58403,4434.47797
10/24/2009,Daniel Taylor,Customer_69241,Chevrolet,2022,30066.786,0.15,4510.0179,0.25,8644.200975,43221,0.07,3025.470341,10128.74366
12/22/2015,Jacob Walker,Customer_69243,Honda,2017,25719.588,0.15,3857.9382,0.25,7394.38155,36971.91,0.11,4066.909853,7185.412147
7/28/2015,Sandra Moore,Customer_69267,Ford,2024,35992.236,0.15,5398.8354,0.25,10347.76785,51738.84,0.09,4656.495533,11090.10847
8/3/2009,John Smith,Customer_69268,Chevrolet,2016,20292.312,0.15,3043.8468,0.25,5834.0397,29170.2,0.09,2625.317865,6252.570135
5/21/2009,Linda Anderson,Customer_69273,Nissan,2023,20770.2,0.15,3115.53,0.25,5971.4325,29857.16,0.1,2985.71625,6101.24375
2/6/2009,Ryan Robinson,Customer_69280,Honda,2021,20776.896,0.15,3116.5344,0.25,5973.3576,29866.79,0.12,3584.01456,5505.87944
12/26/2009,Anthony Hernandez,Customer_69307,Ford,2024,52106.208,0.15,7815.9312,0.25,14980.5348,74902.67,0.06,4494.16044,18302.30156
